0, 3
0, 4
0, 5
0, 7
0, 8
0, 9
0, 11
0, 12
0, 13
0, 14
0, 15
0, 16
0, 17
0, 18
1, 5
1, 9
1, 14
1, 16
1, 17
1, 18
2, 4
2, 11
2, 14
2, 15
2, 18
3, 0
3, 5
3, 6
3, 7
3, 9
3, 11
3, 14
3, 16
3, 19
4, 0
4, 2
4, 5
4, 6
4, 7
4, 8
4, 9
4, 13
4, 14
4, 16
4, 17
4, 18
4, 19
5, 0
5, 1
5, 3
5, 4
5, 8
5, 10
5, 11
5, 12
5, 15
5, 17
5, 18
6, 3
6, 4
6, 8
6, 11
6, 12
6, 15
6, 17
6, 18
7, 0
7, 3
7, 4
7, 11
7, 12
7, 15
7, 17
7, 18
8, 0
8, 4
8, 5
8, 6
8, 11
8, 14
8, 15
8, 16
8, 19
9, 0
9, 1
9, 3
9, 4
9, 10
9, 11
9, 12
9, 15
9, 18
10, 5
10, 9
10, 14
10, 16
10, 18
10, 19
11, 0
11, 2
11, 3
11, 5
11, 6
11, 7
11, 8
11, 9
11, 13
11, 14
11, 16
11, 17
11, 18
11, 19
12, 0
12, 5
12, 6
12, 7
12, 9
12, 13
12, 14
12, 16
12, 19
13, 0
13, 4
13, 11
13, 12
13, 15
13, 18
14, 0
14, 1
14, 2
14, 3
14, 4
14, 8
14, 10
14, 11
14, 12
14, 15
14, 17
14, 18
15, 0
15, 2
15, 5
15, 6
15, 7
15, 8
15, 9
15, 13
15, 14
15, 16
15, 17
15, 18
15, 19
16, 0
16, 1
16, 3
16, 4
16, 8
16, 10
16, 11
16, 12
16, 15
16, 17
16, 18
17, 0
17, 1
17, 4
17, 5
17, 6
17, 7
17, 11
17, 14
17, 15
17, 16
17, 19
18, 0
18, 1
18, 2
18, 4
18, 5
18, 6
18, 7
18, 9
18, 10
18, 11
18, 13
18, 14
18, 15
18, 16
18, 19
19, 3
19, 4
19, 8
19, 10
19, 11
19, 12
19, 15
19, 17
19, 18
2, 0
0, 2
3, 0
0, 3
4, 0
0, 4
5, 0
0, 5
6, 0
0, 6
8, 0
0, 8
9, 0
0, 9
12, 0
0, 12
13, 0
0, 13
14, 0
0, 14
15, 0
0, 15
18, 0
0, 18
19, 0
0, 19
1, 2
2, 1
1, 3
3, 1
1, 4
4, 1
1, 5
5, 1
1, 6
6, 1
1, 8
8, 1
1, 9
9, 1
1, 12
12, 1
1, 13
13, 1
1, 14
14, 1
1, 15
15, 1
1, 18
18, 1
1, 19
19, 1
2, 1
1, 2
2, 3
3, 2
2, 4
4, 2
2, 5
5, 2
2, 6
6, 2
2, 8
8, 2
2, 9
9, 2
2, 12
12, 2
2, 13
13, 2
2, 14
14, 2
2, 15
15, 2
2, 18
18, 2
2, 19
19, 2
3, 1
1, 3
3, 2
2, 3
3, 4
4, 3
3, 5
5, 3
