0, 4
0, 5
0, 10
0, 13
0, 15
2, 15
4, 0
4, 4
4, 5
4, 6
4, 7
4, 8
4, 9
4, 10
4, 11
4, 12
4, 13
4, 14
4, 15
4, 16
4, 17
4, 18
4, 19
4, 20
5, 0
5, 4
5, 8
5, 9
5, 10
5, 11
5, 12
5, 13
5, 14
5, 15
5, 16
5, 17
5, 18
5, 19
5, 20
6, 4
6, 8
6, 9
6, 10
6, 11
6, 12
6, 13
6, 15
6, 17
6, 18
6, 19
6, 20
7, 4
7, 8
7, 9
7, 10
7, 11
7, 13
7, 15
7, 18
7, 20
8, 4
8, 5
8, 6
8, 7
8, 9
8, 10
8, 12
8, 13
8, 15
8, 16
8, 17
8, 19
9, 4
9, 5
9, 6
9, 7
9, 8
9, 10
9, 11
9, 12
9, 13
9, 14
9, 15
9, 16
9, 17
9, 18
9, 19
9, 20
10, 0
10, 4
10, 5
10, 6
10, 7
10, 8
10, 9
10, 11
10, 12
10, 13
10, 14
10, 15
10, 16
10, 17
10, 18
10, 19
10, 20
11, 4
11, 5
11, 6
11, 7
11, 9
11, 10
11, 12
11, 13
11, 15
11, 16
11, 17
12, 4
12, 5
12, 6
12, 8
12, 9
12, 10
12, 11
12, 20
13, 0
13, 4
13, 5
13, 6
13, 7
13, 8
13, 9
13, 10
13, 11
13, 15
13, 18
13, 20
14, 4
14, 5
14, 9
14, 10
14, 15
15, 0
15, 2
15, 4
15, 5
15, 6
15, 7
15, 8
15, 9
15, 10
15, 11
15, 13
15, 14
15, 17
15, 18
15, 19
15, 20
16, 4
16, 5
16, 8
16, 9
16, 10
16, 11
16, 20
17, 4
17, 5
17, 6
17, 8
17, 9
17, 10
17, 11
17, 15
17, 18
17, 20
18, 4
18, 5
18, 6
18, 7
18, 9
18, 10
18, 13
18, 15
18, 17
19, 4
19, 5
19, 6
19, 8
19, 9
19, 10
19, 15
20, 4
20, 5
20, 6
20, 7
20, 9
20, 10
20, 12
20, 13
20, 15
20, 16
20, 17
