4, 0
0, 4
17, 0
0, 17
18, 0
0, 18
4, 4
4, 4
4, 5
5, 4
4, 6
6, 4
4, 7
7, 4
4, 8
8, 4
4, 9
9, 4
4, 10
10, 4
4, 11
11, 4
4, 12
12, 4
4, 13
13, 4
4, 14
14, 4
4, 15
15, 4
4, 16
16, 4
4, 17
17, 4
4, 18
18, 4
4, 19
19, 4
4, 20
20, 4
4, 21
21, 4
4, 22
22, 4
5, 4
4, 5
5, 17
17, 5
5, 18
18, 5
6, 4
4, 6
6, 13
13, 6
6, 14
14, 6
6, 16
16, 6
6, 17
17, 6
6, 18
18, 6
7, 4
4, 7
7, 13
13, 7
7, 17
17, 7
7, 18
18, 7
8, 4
4, 8
8, 16
16, 8
8, 17
17, 8
8, 18
18, 8
9, 4
4, 9
9, 13
13, 9
9, 14
14, 9
9, 16
16, 9
9, 17
17, 9
9, 18
18, 9
10, 4
4, 10
10, 18
18, 10
11, 4
4, 11
11, 13
13, 11
11, 16
16, 11
11, 17
17, 11
11, 18
18, 11
12, 4
4, 12
12, 16
16, 12
12, 17
17, 12
12, 18
18, 12
13, 4
4, 13
13, 6
6, 13
13, 7
7, 13
13, 9
9, 13
13, 11
11, 13
13, 16
16, 13
13, 17
17, 13
13, 18
18, 13
13, 20
20, 13
14, 4
4, 14
14, 6
6, 14
14, 9
9, 14
14, 17
17, 14
14, 18
18, 14
14, 20
20, 14
15, 4
4, 15
15, 18
18, 15
16, 4
4, 16
16, 6
6, 16
16, 8
8, 16
16, 9
9, 16
16, 11
11, 16
16, 12
12, 16
16, 13
13, 16
16, 18
18, 16
16, 19
19, 16
16, 20
20, 16
16, 21
21, 16
16, 22
22, 16
17, 4
4, 17
17, 5
5, 17
17, 6
6, 17
17, 7
7, 17
17, 8
8, 17
17, 9
9, 17
17, 11
11, 17
17, 12
12, 17
17, 13
13, 17
17, 14
14, 17
17, 18
18, 17
17, 19
19, 17
17, 20
20, 17
17, 21
21, 17
17, 22
22, 17
18, 4
4, 18
18, 5
5, 18
18, 6
6, 18
18, 7
7, 18
18, 8
8, 18
18, 9
9, 18
18, 10
10, 18
18, 11
11, 18
18, 12
12, 18
18, 13
13, 18
18, 14
14, 18
18, 15
15, 18
18, 16
16, 18
18, 17
17, 18
18, 18
18, 18
18, 19
19, 18
18, 20
20, 18
18, 21
21, 18
18, 22
22, 18
19, 4
4, 19
19, 16
16, 19
19, 17
17, 19
19, 18
18, 19
20, 4
4, 20
20, 13
13, 20
20, 14
14, 20
20, 16
16, 20
20, 17
17, 20
20, 18
18, 20
20, 22
22, 20
21, 4
4, 21
21, 16
16, 21
21, 17
17, 21
21, 18
18, 21
22, 4
4, 22
22, 16
16, 22
22, 17
17, 22
22, 18
18, 22
22, 20
20, 22
4, 1
1, 4
4, 2
2, 4
13, 2
2, 13
14, 2
2, 14
16, 1
1, 16
16, 2
2, 16
17, 1
1, 17
17, 2
2, 17
18, 2
2, 18
22, 2
2, 22
