4, 7
7, 4
4, 10
10, 4
4, 16
16, 4
5, 7
7, 5
5, 8
8, 5
5, 9
9, 5
5, 10
10, 5
5, 13
13, 5
5, 16
16, 5
5, 18
18, 5
5, 19
19, 5
5, 22
22, 5
6, 7
7, 6
6, 16
16, 6
6, 18
18, 6
7, 4
4, 7
7, 5
5, 7
7, 6
6, 7
7, 8
8, 7
7, 11
11, 7
7, 12
12, 7
7, 13
13, 7
7, 14
14, 7
7, 16
16, 7
7, 17
17, 7
7, 18
18, 7
7, 21
21, 7
7, 22
22, 7
7, 23
23, 7
8, 5
5, 8
8, 7
7, 8
8, 11
11, 8
8, 17
17, 8
8, 18
18, 8
8, 22
22, 8
8, 23
23, 8
9, 5
5, 9
9, 16
16, 9
9, 17
17, 9
10, 4
4, 10
10, 5
5, 10
10, 11
11, 10
10, 16
16, 10
10, 17
17, 10
10, 18
18, 10
10, 21
21, 10
10, 22
22, 10
10, 23
23, 10
11, 7
7, 11
11, 8
8, 11
11, 10
10, 11
11, 16
16, 11
11, 17
17, 11
11, 18
18, 11
11, 19
19, 11
11, 20
20, 11
12, 7
7, 12
12, 16
16, 12
13, 5
5, 13
13, 7
7, 13
13, 16
16, 13
13, 17
17, 13
13, 21
21, 13
13, 23
23, 13
14, 7
7, 14
14, 16
16, 14
14, 18
18, 14
15, 17
17, 15
16, 4
4, 16
16, 5
5, 16
16, 6
6, 16
16, 7
7, 16
16, 9
9, 16
16, 10
10, 16
16, 11
11, 16
16, 12
12, 16
16, 13
13, 16
16, 14
14, 16
16, 17
17, 16
16, 18
18, 16
16, 19
19, 16
16, 21
21, 16
16, 22
22, 16
16, 23
23, 16
17, 7
7, 17
17, 8
8, 17
17, 9
9, 17
17, 10
10, 17
17, 11
11, 17
17, 13
13, 17
17, 15
15, 17
17, 16
16, 17
17, 18
18, 17
17, 19
19, 17
17, 20
20, 17
17, 22
22, 17
18, 5
5, 18
18, 6
6, 18
18, 7
7, 18
18, 8
8, 18
18, 10
10, 18
18, 11
11, 18
18, 14
14, 18
18, 16
16, 18
18, 17
17, 18
18, 19
19, 18
18, 21
21, 18
18, 23
23, 18
19, 5
5, 19
19, 11
11, 19
19, 16
16, 19
19, 17
17, 19
19, 18
18, 19
19, 21
21, 19
19, 22
22, 19
19, 23
23, 19
20, 11
11, 20
20, 17
17, 20
21, 7
7, 21
21, 10
10, 21
21, 13
13, 21
21, 16
16, 21
21, 18
18, 21
21, 19
19, 21
21, 22
22, 21
22, 5
5, 22
22, 7
7, 22
22, 8
8, 22
22, 10
10, 22
22, 16
16, 22
22, 17
17, 22
22, 19
19, 22
22, 21
21, 22
22, 23
23, 22
23, 7
7, 23
23, 8
8, 23
23, 10
10, 23
23, 13
13, 23
23, 16
16, 23
23, 18
18, 23
23, 19
19, 23
23, 22
22, 23
5, 2
2, 5
7, 1
1, 7
7, 3
3, 7
11, 2
2, 11
11, 3
3, 11
16, 1
1, 16
17, 2
2, 17
18, 3
3, 18
21, 2
2, 21
22, 2
2, 22
22, 3
3, 22
23, 2
2, 23
