7, 10
10, 7
7, 12
12, 7
7, 14
14, 7
7, 16
16, 7
7, 18
18, 7
7, 19
19, 7
7, 25
25, 7
8, 10
10, 8
8, 12
12, 8
8, 14
14, 8
8, 15
15, 8
8, 16
16, 8
8, 18
18, 8
8, 19
19, 8
8, 20
20, 8
8, 22
22, 8
8, 23
23, 8
8, 25
25, 8
10, 7
7, 10
10, 8
8, 10
10, 11
11, 10
10, 20
20, 10
10, 21
21, 10
10, 23
23, 10
10, 25
25, 10
11, 10
10, 11
11, 12
12, 11
11, 14
14, 11
11, 17
17, 11
11, 19
19, 11
11, 20
20, 11
11, 21
21, 11
11, 23
23, 11
11, 25
25, 11
11, 26
26, 11
12, 7
7, 12
12, 8
8, 12
12, 11
11, 12
12, 22
22, 12
12, 23
23, 12
12, 25
25, 12
13, 25
25, 13
14, 7
7, 14
14, 8
8, 14
14, 11
11, 14
14, 22
22, 14
14, 23
23, 14
14, 25
25, 14
15, 8
8, 15
15, 22
22, 15
15, 25
25, 15
16, 7
7, 16
16, 8
8, 16
16, 20
20, 16
16, 21
21, 16
16, 23
23, 16
16, 25
25, 16
17, 11
11, 17
17, 18
18, 17
17, 22
22, 17
18, 7
7, 18
18, 8
8, 18
18, 17
17, 18
18, 19
19, 18
18, 20
20, 18
18, 21
21, 18
18, 23
23, 18
18, 25
25, 18
19, 7
7, 19
19, 8
8, 19
19, 11
11, 19
19, 18
18, 19
19, 22
22, 19
19, 25
25, 19
20, 8
8, 20
20, 10
10, 20
20, 11
11, 20
20, 16
16, 20
20, 18
18, 20
20, 22
22, 20
21, 10
10, 21
21, 11
11, 21
21, 16
16, 21
21, 18
18, 21
21, 22
22, 21
22, 8
8, 22
22, 12
12, 22
22, 14
14, 22
22, 15
15, 22
22, 17
17, 22
22, 19
19, 22
22, 20
20, 22
22, 21
21, 22
22, 23
23, 22
22, 25
25, 22
22, 26
26, 22
23, 8
8, 23
23, 10
10, 23
23, 11
11, 23
23, 12
12, 23
23, 14
14, 23
23, 16
16, 23
23, 18
18, 23
23, 22
22, 23
25, 7
7, 25
25, 8
8, 25
25, 10
10, 25
25, 11
11, 25
25, 12
12, 25
25, 13
13, 25
25, 14
14, 25
25, 15
15, 25
25, 16
16, 25
25, 18
18, 25
25, 19
19, 25
25, 22
22, 25
26, 11
11, 26
26, 22
22, 26
8, 1
1, 8
8, 4
4, 8
10, 1
1, 10
10, 2
2, 10
11, 1
1, 11
11, 5
5, 11
12, 1
1, 12
12, 2
2, 12
13, 1
1, 13
14, 1
1, 14
14, 2
2, 14
15, 1
1, 15
16, 1
1, 16
17, 3
3, 17
17, 4
4, 17
18, 1
1, 18
18, 2
2, 18
18, 5
5, 18
19, 1
1, 19
19, 3
3, 19
19, 4
4, 19
20, 3
3, 20
20, 4
4, 20
22, 1
1, 22
22, 5
5, 22
22, 6
6, 22
23, 3
3, 23
23, 4
4, 23
25, 3
3, 25
25, 4
4, 25
25, 6
6, 25
